snapshot_date,rank,code,name,weight_pct,shares,unit
20260902,1,2330,台積電,8.28,90000,股
20260902,2,3017,奇鋐,7.41,58000,股
20260902,3,3037,欣興,6.23,166000,股
20260902,4,2383,台光電,6.09,29000,股
20260902,5,6223,旺矽,5.51,27000,股
20260902,6,2454,聯發科,5.28,32000,股
20260902,7,3443,創意,4.55,20000,股
20260902,8,3665,貿聯 -KY,4.35,52000,股
20260902,9,2455,全新,4.29,205000,股
20260902,10,6274,台燿,4.08,75000,股
20260902,11,3653,健策,4.01,18000,股
20260902,12,3081,聯亞,3.9,29800,股
20260902,13,2408,南亞科,3.34,167000,股
20260902,14,8046,南電,2.96,64000,股
20260902,15,6683,雍智科技,2.93,52000,股
20260902,16,6805,富世達,2.93,36000,股
20260902,17,3363,上詮,2.79,92729,股
20260902,18,8358,金居,2.6,134000,股
20260902,19,6187,萬潤,2.43,47000,股
20260902,20,2345,智邦,2.31,28000,股
20260902,21,6515,穎崴,2.18,8000,股
20260902,22,6739,竹陞科技,2.16,50000,股
20260902,23,3661,世芯-KY,2.11,13000,股
20260902,24,2308,台達電,1.87,28000,股
20260902,25,8996,高力,1.71,35000,股
20260902,26,6510,精測,1.06,8000,股
20260902,27,5274,信驊,0.21,300,股
