snapshot_date,rank,code,name,weight_pct,shares,unit
20260615,1,3037,欣興,6.62,223000,股
20260615,2,2330,台積電,6.61,90000,股
20260615,3,3017,奇鋐,6.4,86000,股
20260615,4,2383,台光電,6.37,41000,股
20260615,5,6274,台燿,6.31,130000,股
20260615,6,6187,萬潤,5.94,170000,股
20260615,7,2308,台達電,5.46,80000,股
20260615,8,6223,旺矽,5.37,27000,股
20260615,9,2360,致茂,4.2,60000,股
20260615,10,6805,富世達,4.07,76000,股
20260615,11,3665,貿聯 -KY,3.5,50000,股
20260615,12,8299,群聯,3.3,46000,股
20260615,13,8155,博智,3.04,262000,股
20260615,14,3081,聯亞,2.67,37000,股
20260615,15,6683,雍智科技,2.55,52000,股
20260615,16,8996,高力,2.48,64000,股
20260615,17,2454,聯發科,2.35,17000,股
20260615,18,2455,全新,2.34,205000,股
20260615,19,8358,金居,2.2,114000,股
20260615,20,3653,健策,2.13,18000,股
20260615,21,2345,智邦,2.1,28000,股
20260615,22,3363,上詮,2.03,92729,股
20260615,23,2408,南亞科,1.97,161000,股
20260615,24,6139,亞翔,1.78,65000,股
20260615,25,5274,信驊,1.65,3000,股
20260615,26,2368,金像電,1.43,35000,股
20260615,27,4764,雙鍵,1.01,118000,股
20260615,28,3167,大量,0.93,36000,股
