snapshot_date,rank,code,name,weight_pct,shares,unit
20260728,1,2330,台積電,9.71,10740000,股
20260728,2,2383,台光電,8.14,4653000,股
20260728,3,2454,聯發科,6.75,5131000,股
20260728,4,2327,國巨*,5.61,25098000,股
20260728,5,3037,欣興,5.14,16971000,股
20260728,6,2345,智邦,5.13,6334000,股
20260728,7,6669,緯穎,5.1,2417000,股
20260728,8,6223,旺矽,5.01,2443000,股
20260728,9,3017,奇鋐,4.82,5423000,股
20260728,10,3665,貿聯-KY,4.25,4833848,股
20260728,11,2303,聯電,3.9,86550000,股
20260728,12,8046,南電,3.69,9519000,股
20260728,13,3711,日月光投控,3.59,16327000,股
20260728,14,2308,台達電,3.49,5567000,股
20260728,15,3653,健策,3.03,2267000,股
20260728,16,2368,金像電,2.4,7478000,股
20260728,17,5274,信驊,2.36,448900,股
20260728,18,6274,台燿,2.31,5160000,股
20260728,19,6805,富世達,1.03,1931000,股
20260728,20,8210,勤誠,0.92,2267000,股
20260728,21,2449,京元電子,0.7,7443450,股
20260728,22,6187,萬潤,0.51,1334000,股
20260728,23,6510,精測,0.34,349000,股
20260728,24,4979,華星光,0.32,1874000,股
20260728,25,4958,臻鼎-KY,0.29,1682000,股
20260728,26,1590,亞德客-KY,0.29,528000,股
20260728,27,6147,頎邦,0.26,4706000,股
20260728,28,6278,台表科,0.25,4334000,股
20260728,29,6515,穎崴,0.22,93000,股
20260728,30,6271,同欣電,0.19,2966000,股
20260728,31,2408,南亞科,0.15,940000,股
20260728,32,5439,高技,0.13,1586000,股
20260728,33,6191,精成科,0.13,3988000,股
20260728,34,3376,新日興,0.12,1741000,股
20260728,35,3264,欣銓,0.11,1508000,股
20260728,36,2002,中鋼,0.04,5163000,股
20260728,37,4966,譜瑞-KY,0.03,140000,股
20260728,38,3443,創意,0.0,1000,股
20260728,39,3533,嘉澤,0.0,1000,股
20260728,40,5347,世界,0.0,1000,股
20260728,41,3661,世芯-KY,0.0,1000,股
20260728,42,2439,美律,0.0,1000,股
20260728,43,2481,強茂,0.0,5000,股
20260728,44,3008,大立光,0.0,1000,股
20260728,45,2382,廣達,0.0,1000,股
20260728,46,2313,華通,0.0,1000,股
20260728,47,2317,鴻海,0.0,1000,股
20260728,48,6488,環球晶,0.0,1000,股
20260728,49,8358,金居,0.0,1000,股
20260728,50,8996,高力,0.0,1000,股
20260728,51,8150,南茂,0.0,1000,股
