snapshot_date,rank,code,name,weight_pct,shares,unit
20260728,2,202608TX,臺股期貨,23.11,370,口
20260728,3,2330,台灣積體電路製造,9.41,550000,股
20260728,4,M_NTD,MARGIN,9.17,1220060139,元
20260728,5,2383,台光電子材料,6.33,191000,股
20260728,6,2454,聯發科技,4.53,182000,股
20260728,7,6223,旺矽科技,4.27,110000,股
20260728,8,3017,奇鋐科技,4.21,250000,股
20260728,9,2345,智邦科技,3.91,255000,股
20260728,10,3037,欣興電子,3.56,621000,股
20260728,11,6669,緯穎科技服務,2.79,70000,股
20260728,12,8046,南亞電路板,2.73,372000,股
20260728,13,3665,貿聯控股,2.46,148000,股
20260728,14,3711,日月光投資控股,2.36,566000,股
20260728,15,2308,台達電子工業,2.3,194000,股
20260728,16,2327,國巨*,2.27,536000,股
20260728,17,6274,台燿科技,2.08,245000,股
20260728,18,2303,聯華電子,2.05,2400000,股
20260728,19,2059,川湖科技,1.57,28000,股
20260728,20,3653,健策精密工業,1.54,61000,股
20260728,21,5274,信驊科技,1.47,14800,股
20260728,22,3583,辛耘企業,1.08,209000,股
20260728,23,7769,鴻勁,1.04,24000,股
20260728,24,2486,一詮精密工業,0.98,639000,股
20260728,25,3443,創意電子,0.93,34000,股
20260728,26,2368,金像電子,0.88,145000,股
20260728,27,2360,致茂電子,0.83,57000,股
20260728,28,2344,華邦電子,0.74,688000,股
20260728,29,3189,景碩科技,0.72,150000,股
20260728,30,6139,亞翔工程,0.71,134000,股
20260728,31,4958,臻鼎科技控股,0.7,217000,股
20260728,32,6488,環球晶圓,0.68,95000,股
20260728,33,6515,穎崴科技,0.58,13000,股
20260728,34,1303,南亞塑膠工業,0.47,395000,股
20260728,35,6187,萬潤科技,0.45,62000,股
20260728,36,6805,富世達股份有限公司,0.44,44000,股
20260728,37,6285,啟碁科技,0.42,243000,股
20260728,38,8996,高力熱處理工業,0.41,60000,股
20260728,39,2395,研華,0.4,95000,股
20260728,40,2449,京元電子,0.37,210000,股
20260728,41,2455,全新光電科技,0.35,155000,股
20260728,42,2472,立隆電子工業,0.3,171000,股
20260728,43,3026,禾伸堂企業,0.29,72000,股
20260728,44,3167,大量科技,0.29,71000,股
20260728,45,3357,西北臺慶科技,0.27,185000,股
20260728,46,5536,聖暉工程科技,0.27,36000,股
20260728,47,3211,順達科技,0.25,100000,股
20260728,48,8210,勤誠興業,0.24,31000,股
20260728,49,5289,宜鼎國際,0.23,26000,股
20260728,50,8150,南茂科技,0.22,355000,股
20260728,51,2404,漢唐集成,0.22,29000,股
20260728,52,6196,帆宣系統科技,0.21,60000,股
20260728,53,6213,聯茂電子,0.21,100000,股
20260728,54,6683,雍智科技,0.2,25000,股
20260728,55,5439,高技企業,0.18,110000,股
20260728,56,6138,茂達電子,0.17,80000,股
20260728,57,3533,嘉澤端子工業,0.17,12000,股
20260728,58,6531,愛普科技,0.16,30000,股
20260728,59,2885,元大金融控股,0.14,300000,股
20260728,60,3131,弘塑科技,0.13,7000,股
20260728,61,3105,穩懋半導體,0.04,15000,股
20260728,62,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,0.0,-1924508357,元
20260728,63,TXZG62026,臺指選擇權第五週週五到期契約買權,-3.77,-350,口
20260728,64,TX5G62026,臺指選擇權第五週週三到期契約買權,-8.02,-690,口
