snapshot_date,rank,code,name,weight_pct,shares,unit
20260625,1,202607TX,臺股期貨,21.61,175,口
20260625,2,M_NTD,MARGIN,11.34,854193919,元
20260625,3,TXYF62026,臺指選擇權第四週週五到期契約買權,11.22,-450,口
20260625,4,TX1G62026,臺指選擇權第一週週三到期契約買權,10.87,-530,口
20260625,5,2330,台灣積體電路製造,8.67,273000,股
20260625,7,2327,國巨*,6.29,421000,股
20260625,8,2383,台光電子材料,6.21,83000,股
20260625,9,2454,聯發科技,5.43,95000,股
20260625,10,2345,智邦科技,4.42,140000,股
20260625,11,3017,奇鋐科技,4.25,128000,股
20260625,12,3037,欣興電子,4.16,307000,股
20260625,13,6223,旺矽科技,4.03,44000,股
20260625,14,2308,台達電子工業,3.26,124000,股
20260625,15,3711,日月光投資控股,3.23,380000,股
20260625,16,6669,緯穎科技服務,3.2,53000,股
20260625,17,8046,南亞電路板,3.08,222000,股
20260625,18,6274,台燿科技,2.87,127000,股
20260625,19,2368,金像電子,2.7,164000,股
20260625,20,3665,貿聯控股,2.55,100000,股
20260625,21,2303,聯華電子,2.2,930000,股
20260625,22,3653,健策精密工業,2.2,49000,股
20260625,23,5274,信驊科技,1.85,8000,股
20260625,24,2360,致茂電子,1.65,57000,股
20260625,25,6805,富世達股份有限公司,1.18,51000,股
20260625,26,6515,穎崴科技,1.09,9000,股
20260625,27,2344,華邦電子,1.07,368000,股
20260625,28,2885,元大金融控股,0.99,1120000,股
20260625,29,2059,川湖科技,0.87,9000,股
20260625,30,6187,萬潤科技,0.81,55000,股
20260625,31,6147,頎邦科技,0.58,182000,股
20260625,32,8210,勤誠興業,0.53,31000,股
20260625,33,3042,台灣晶技,0.53,215000,股
20260625,34,3357,西北臺慶科技,0.5,120000,股
20260625,35,5536,聖暉工程科技,0.45,25000,股
20260625,36,3167,大量科技,0.42,40000,股
20260625,37,2404,漢唐集成,0.42,23000,股
20260625,38,2472,立隆電子工業,0.4,76000,股
20260625,39,6138,茂達電子,0.39,80000,股
20260625,40,1303,南亞塑膠工業,0.38,185000,股
20260625,41,8150,南茂科技,0.36,283000,股
20260625,42,3533,嘉澤端子工業,0.35,12000,股
20260625,43,3131,弘塑科技,0.33,7000,股
20260625,44,6531,愛普科技,0.29,20000,股
20260625,45,6510,中華精測科技,0.27,6000,股
20260625,46,5439,高技企業,0.26,60000,股
20260625,47,3443,創意電子,0.26,4000,股
20260625,48,2455,全新光電科技,0.26,50000,股
20260625,49,6683,雍智科技,0.25,10000,股
20260625,50,5289,宜鼎國際,0.23,10000,股
20260625,51,3376,新日興,0.19,70000,股
20260625,52,3105,穩懋半導體,0.18,30000,股
20260625,53,3661,世芯電子,0.17,3000,股
20260625,54,6488,環球晶圓,0.08,6000,股
20260625,55,2317,鴻海精密工業,0.04,12000,股
20260625,56,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,0.0,-251369891,元
