snapshot_date,rank,code,name,weight_pct,shares,unit
20260828,1,202609TX,臺股期貨,22.83,710,口
20260828,3,2330,台灣積體電路製造,9.09,1086000,股
20260828,4,M_NTD,MARGIN,7.67,2211977810,元
20260828,5,2383,台光電子材料,6.19,325000,股
20260828,6,2454,聯發科技,4.91,355000,股
20260828,7,3037,欣興電子,4.39,1141000,股
20260828,8,3017,奇鋐科技,4.22,362000,股
20260828,9,2059,川湖科技,3.97,80000,股
20260828,10,2345,智邦科技,3.91,530000,股
20260828,11,6223,旺矽科技,3.56,204000,股
20260828,12,6669,緯穎科技服務,3.17,127000,股
20260828,13,3653,健策精密工業,3.03,151000,股
20260828,14,3443,創意電子,2.84,136000,股
20260828,15,8046,南亞電路板,2.84,660000,股
20260828,16,2308,台達電子工業,2.62,413000,股
20260828,17,6274,台燿科技,2.37,458000,股
20260828,18,2327,國巨*,2.1,1012000,股
20260828,19,3665,貿聯控股,2.07,264000,股
20260828,20,5274,信驊科技,2.05,37800,股
20260828,21,7769,鴻勁,1.73,77000,股
20260828,22,3711,日月光投資控股,1.35,626000,股
20260828,23,2368,金像電子,1.3,331000,股
20260828,24,2303,聯華電子,1.19,2650000,股
20260828,25,2360,致茂電子,1.14,164000,股
20260828,26,3008,大立光電,0.98,40000,股
20260828,27,6488,環球晶圓,0.77,228000,股
20260828,28,6187,萬潤科技,0.76,160000,股
20260828,29,2486,一詮精密工業,0.76,837000,股
20260828,30,3450,聯鈞光電,0.69,315000,股
20260828,31,8996,高力熱處理工業,0.67,152000,股
20260828,32,3189,景碩科技,0.65,208000,股
20260828,33,2344,華邦電子,0.61,973000,股
20260828,34,3081,聯亞光電工業,0.6,52000,股
20260828,35,1326,台灣化學纖維,0.54,2500000,股
20260828,36,6515,穎崴科技,0.52,24000,股
20260828,37,8358,金居開發,0.44,235000,股
20260828,38,6510,中華精測科技,0.42,45000,股
20260828,39,2886,兆豐金融控股,0.42,2500000,股
20260828,40,3167,大量科技,0.41,150000,股
20260828,41,2885,元大金融控股,0.4,1788000,股
20260828,42,4958,臻鼎科技控股,0.38,229000,股
20260828,43,6805,富世達股份有限公司,0.36,44000,股
20260828,44,3105,穩懋半導體,0.33,216000,股
20260828,45,1303,南亞塑膠工業,0.3,395000,股
20260828,46,2395,研華,0.28,121000,股
20260828,47,6285,啟碁科技,0.28,323000,股
20260828,48,3260,威剛科技,0.26,180000,股
20260828,49,6531,愛普科技,0.25,80000,股
20260828,50,8210,勤誠興業,0.24,71000,股
20260828,51,2455,全新光電科技,0.23,155000,股
20260828,52,6213,聯茂電子,0.22,110000,股
20260828,53,3131,弘塑科技,0.21,24000,股
20260828,54,3583,辛耘企業,0.2,78000,股
20260828,55,2449,京元電子,0.2,210000,股
20260828,56,6139,亞翔工程,0.19,72000,股
20260828,57,2472,立隆電子工業,0.15,191000,股
20260828,58,5289,宜鼎國際,0.14,26517,股
20260828,59,8150,南茂科技,0.14,455000,股
20260828,60,6196,帆宣系統科技,0.1,60000,股
20260828,61,6138,茂達電子,0.08,80000,股
20260828,62,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,0.0,-1446942891,元
20260828,63,TXUI62026,臺指選擇權第一週週五到期契約買權,-4.41,-840,口
20260828,64,TX1I62026,臺指選擇權第一週週三到期契約買權,-11.8,-1960,口
