snapshot_date,rank,code,name,weight_pct,shares,unit
20260716,1,2330,台積電,8.69,1406000,股
20260716,2,2383,台光電,7.03,563000,股
20260716,3,2059,川湖,6.35,293000,股
20260716,4,2345,智邦,5.67,977000,股
20260716,5,3017,奇鋐,5.58,1002000,股
20260716,6,6223,旺矽,5.08,326000,股
20260716,7,3665,貿聯-KY,4.67,955000,股
20260716,8,3037,欣興,4.63,2097000,股
20260716,9,8996,高力,4.59,1630000,股
20260716,10,3008,大立光,4.48,420000,股
20260716,11,2327,國巨*,4.01,2066000,股
20260716,12,2454,聯發科,3.76,406000,股
20260716,13,6584,南俊國際,3.59,2231000,股
20260716,14,6187,萬潤,3.28,1220000,股
20260716,15,2303,聯電,2.8,7000000,股
20260716,16,3711,日月光投控,2.78,1629000,股
20260716,17,3443,創意,2.21,211000,股
20260716,18,8299,群聯,2.21,445000,股
20260716,19,2455,全新,2.16,2753000,股
20260716,20,3661,世芯-KY,2.03,215000,股
20260716,21,8021,尖點,1.9,1501000,股
20260716,22,6182,合晶,1.87,4500000,股
20260716,23,3026,禾伸堂,1.74,909000,股
20260716,24,6515,穎崴,1.67,99000,股
20260716,25,6488,環球晶,1.35,394000,股
20260716,26,7751,竑騰,0.99,318000,股
20260716,27,3189,景碩,0.85,440013,股
20260716,28,6139,亞翔,0.54,250000,股
20260716,29,2337,旺宏,0.46,1343000,股
20260716,30,7734,印能科技,0.44,56000,股
20260716,31,3363,上詮,0.42,300000,股
20260716,32,6805,富世達,0.39,109000,股
20260716,33,3260,威剛,0.36,358000,股
20260716,34,5289,宜鼎,0.34,98000,股
20260716,35,3583,辛耘,0.31,147000,股
20260716,36,3264,欣銓,0.04,72000,股
20260716,37,3491,昇達科,0.0,1000,股
