snapshot_date,rank,code,name,weight_pct,shares,unit
20260819,1,2059,川湖,8.64,260000,股
20260819,2,3017,奇鋐,7.31,1001000,股
20260819,3,2330,台積電,7.24,1306000,股
20260819,4,3037,欣興,6.62,2483000,股
20260819,5,2383,台光電,6.45,465000,股
20260819,6,3665,貿聯-KY,6.02,1161000,股
20260819,7,3008,大立光,5.5,420000,股
20260819,8,2345,智邦,5.38,1074000,股
20260819,9,8996,高力,4.36,1630000,股
20260819,10,6223,旺矽,3.32,268000,股
20260819,11,6584,南俊國際,3.16,2231000,股
20260819,12,3231,緯創,3.11,7245000,股
20260819,13,2308,台達電,2.63,632000,股
20260819,14,2455,全新,2.57,2753000,股
20260819,15,1815,富喬,2.51,10877000,股
20260819,16,8021,尖點,2.49,2682000,股
20260819,17,1303,南亞,2.41,5445000,股
20260819,18,2454,聯發科,2.41,266000,股
20260819,19,3443,創意,2.05,164000,股
20260819,20,3661,世芯-KY,1.84,215000,股
20260819,21,3189,景碩,1.69,844013,股
20260819,22,6669,緯穎,1.16,77000,股
20260819,23,4958,臻鼎-KY,1.08,1000000,股
20260819,24,3711,日月光投控,0.99,716000,股
20260819,25,8046,南電,0.83,300000,股
20260819,26,6139,亞翔,0.45,250000,股
20260819,27,6213,聯茂,0.43,373000,股
20260819,28,2357,華碩,0.43,196000,股
20260819,29,2301,光寶科,0.42,659000,股
20260819,30,3026,禾伸堂,0.42,261000,股
20260819,31,2376,技嘉,0.42,508000,股
20260819,32,3653,健策,0.42,33000,股
20260819,33,6187,萬潤,0.41,134000,股
20260819,34,5274,信驊,0.41,11000,股
20260819,35,3081,聯亞,0.4,63000,股
20260819,36,2404,漢唐,0.4,155000,股
20260819,37,8150,南茂,0.4,1957000,股
20260819,38,6274,台燿,0.4,113000,股
20260819,39,2360,致茂,0.38,76000,股
20260819,40,5289,宜鼎,0.35,98000,股
20260819,41,5347,世界,0.22,629000,股
