snapshot_date,rank,code,name,weight_pct,shares,unit
20260907,1,3017,奇鋐,8.12,1001000,股
20260907,2,2059,川湖,6.76,205000,股
20260907,3,2330,台積電,6.51,1116000,股
20260907,4,2383,台光電,6.06,465000,股
20260907,5,3665,貿聯-KY,5.7,1161000,股
20260907,6,3037,欣興,5.59,2482000,股
20260907,7,2345,智邦,5.35,1074000,股
20260907,8,8996,高力,4.79,1630000,股
20260907,9,3008,大立光,4.63,293000,股
20260907,10,6223,旺矽,3.49,268000,股
20260907,11,3231,緯創,3.38,7245000,股
20260907,12,1815,富喬,3.35,10877000,股
20260907,13,6584,南俊國際,3.28,2231000,股
20260907,14,2455,全新,3.26,2753000,股
20260907,15,1303,南亞,2.98,5445000,股
20260907,16,8021,尖點,2.94,2682000,股
20260907,17,6669,緯穎,2.54,429675,股
20260907,18,8046,南電,2.41,968000,股
20260907,19,3443,創意,2.31,164000,股
20260907,20,3661,世芯-KY,2.06,215000,股
20260907,21,2308,台達電,1.68,382000,股
20260907,22,2454,聯發科,1.64,145000,股
20260907,23,3189,景碩,1.63,844013,股
20260907,24,4958,臻鼎-KY,1.19,1000000,股
20260907,25,5274,信驊,0.5,11000,股
20260907,26,3026,禾伸堂,0.48,261000,股
20260907,27,2301,光寶科,0.47,659000,股
20260907,28,2357,華碩,0.46,196000,股
20260907,29,3081,聯亞,0.46,63000,股
20260907,30,6213,聯茂,0.45,373000,股
20260907,31,3653,健策,0.44,33000,股
20260907,32,6139,亞翔,0.44,250000,股
20260907,33,6187,萬潤,0.44,134000,股
20260907,34,2376,技嘉,0.44,508000,股
20260907,35,8150,南茂,0.42,1957000,股
20260907,36,2404,漢唐,0.4,155000,股
20260907,37,2360,致茂,0.4,76000,股
20260907,38,6274,台燿,0.37,113000,股
20260907,39,5289,宜鼎,0.33,99952,股
20260907,40,5347,世界,0.23,629000,股
