snapshot_date,rank,code,name,weight_pct,shares,unit
20260811,1,LITE US,LUMENTUM HOLDINGS INC,6.84,101272,股
20260811,2,MSFT US,MICROSOFT CORP,4.72,113798,股
20260811,3,AMAT US,APPLIED MATERIALS INC,4.1,94706,股
20260811,4,2330,台積電,3.52,576000,股
20260811,5,MU US,MICRON TECHNOLOGY INC,3.32,46405,股
20260811,6,SNOW US,SNOWFLAKE INC,3.17,115200,股
20260811,7,3037,欣興,2.9,1146000,股
20260811,8,DELL US,DELL TECHNOLOGIES -C,2.73,75300,股
20260811,9,PANW US,PALO ALTO NETWORKS INC,2.67,84400,股
20260811,10,009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.65,36111,股
20260811,11,2383,台光電,2.55,181000,股
20260811,12,BE US,BLOOM ENERGY CORP- A,2.52,144800,股
20260811,13,2454,聯發科,2.51,245000,股
20260811,14,TSEM US,TOWER SEMICONDUCTOR LTD,2.37,115500,股
20260811,15,AMD US,ADVANCED MICRO DEVICES,2.35,60079,股
20260811,16,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.31,113500,股
20260811,17,MRVL US,MARVELL TECHNOLOGY INC,2.29,131000,股
20260811,18,285A JP,KIOXIA HOLDINGS CORP,2.23,90100,股
20260811,19,SHOP US,SHOPIFY INC - CLASS A,2.12,168500,股
20260811,20,COHR US,COHERENT CORP,2.08,76979,股
20260811,21,2308,台達電,2.03,441000,股
20260811,22,IFX GR,INFINEON TECHNOLOGIES AG,1.98,332843,股
20260811,23,DDOG US,DATADOG INC - CLASS A,1.84,90800,股
20260811,24,WDC US,WESTERN DIGITAL CORP,1.78,49262,股
20260811,25,SNDK US,SANDISK CORP,1.78,17063,股
20260811,26,5801 JP,FURUKAWA ELECTRIC CO LTD,1.66,811800,股
20260811,27,6723 JP,RENESAS ELECTRONICS CORP,1.65,837700,股
20260811,28,6981 JP,MURATA MANUFACTURING CO LTD,1.61,427700,股
20260811,29,NVDA US,NVIDIA CORP,1.57,87900,股
20260811,30,6857 JP,ADVANTEST CORP,1.56,88100,股
20260811,31,SMTC US,SEMTECH CORP,1.28,118700,股
20260811,32,6223,旺矽,1.21,75000,股
20260811,33,AXTI US,AXT INC,1.12,185020,股
20260811,34,NET US,CLOUDFLARE INC - CLASS A,1.04,41300,股
20260811,35,6274,台燿,1.04,255000,股
20260811,36,3711,日月光投控,1.03,641000,股
20260811,37,NOW US,SERVICENOW INC,1.03,98200,股
20260811,38,U US,UNITY SOFTWARE INC,1.03,285200,股
20260811,39,WDAY US,WORKDAY INC-CLASS A,1.02,68200,股
20260811,40,AVGO US,BROADCOM INC,1.0,29320,股
20260811,41,RBRK US,RUBRIK INC-A,0.98,122500,股
20260811,42,TER US,TERADYNE INC,0.95,30320,股
20260811,43,LRCX US,LAM RESEARCH CORP,0.95,37200,股
20260811,44,AEHR US,AEHR TEST SYSTEMS,0.9,93300,股
20260811,45,3665,貿聯-KY,0.9,160000,股
20260811,46,2303,聯電,0.82,2612000,股
20260811,47,PLTR US,PALANTIR TECHNOLOGIES INC-A,0.8,55726,股
20260811,48,2449,京元電子,0.63,1008000,股
20260811,49,FSLY US,FASTLY INC - CLASS A,0.52,217900,股
20260811,50,TEAM US,ATLASSIAN CORP-CL A,0.5,39800,股
