snapshot_date,rank,code,name,weight_pct,shares,unit
20260902,1,LITE US,LUMENTUM HOLDINGS INC,7.81,101272,股
20260902,2,NVDA US,NVIDIA CORP,4.95,249100,股
20260902,3,2383,台光電,3.22,212000,股
20260902,4,MSFT US,MICROSOFT CORP,3.13,71120,股
20260902,5,3037,欣興,3.11,1146000,股
20260902,6,AMZN US,AMAZON.COM INC,2.94,130300,股
20260902,7,BE US,BLOOM ENERGY CORP- A,2.79,144800,股
20260902,8,2330,台積電,2.7,406000,股
20260902,9,NOW US,SERVICENOW INC,2.68,221400,股
20260902,10,META US,META PLATFORMS INC-CLASS A,2.61,49640,股
20260902,11,6981 JP,MURATA MANUFACTURING CO LTD,2.59,674300,股
20260902,12,MU US,MICRON TECHNOLOGY INC,2.54,30005,股
20260902,13,SMTC US,SEMTECH CORP,2.45,206700,股
20260902,14,AMD US,ADVANCED MICRO DEVICES,2.43,59979,股
20260902,15,MRVL US,MARVELL TECHNOLOGY INC,2.38,130000,股
20260902,16,GOOGL US,ALPHABET INC-CL A,2.32,77640,股
20260902,17,2308,台達電,2.13,441000,股
20260902,18,TEAM US,ATLASSIAN CORP-CL A,2.07,125200,股
20260902,19,TSEM US,TOWER SEMICONDUCTOR LTD,2.03,111100,股
20260902,20,SNOW US,SNOWFLAKE INC,1.98,73000,股
20260902,21,PLTR US,PALANTIR TECHNOLOGIES INC-A,1.97,131442,股
20260902,22,WDC US,WESTERN DIGITAL CORP,1.96,49262,股
20260902,23,285A JP,KIOXIA HOLDINGS CORP,1.95,68900,股
20260902,24,PANW US,PALO ALTO NETWORKS INC,1.9,65355,股
20260902,25,NTRA US,NATERA INC,1.76,61200,股
20260902,26,009150 KP,SAMSUNG ELECTRO-MECHANICS CO,1.7,18688,股
20260902,27,2454,聯發科,1.69,142000,股
20260902,28,SPCX US,SPACE EXPLORATION TECHN-CL A,1.67,134300,股
20260902,29,6857 JP,ADVANTEST CORP,1.59,88100,股
20260902,30,6274,台燿,1.48,376000,股
20260902,31,3017,奇鋐,1.46,158000,股
20260902,32,INTC US,INTEL CORP,1.45,182500,股
20260902,33,6223,旺矽,1.33,90000,股
20260902,34,SNDK US,SANDISK CORP,1.31,9543,股
20260902,35,2449,京元電子,1.26,1665000,股
20260902,36,DELL US,DELL TECHNOLOGIES -C,1.11,25400,股
20260902,37,3711,日月光投控,1.05,641000,股
20260902,38,2345,智邦,1.03,172000,股
20260902,39,AVGO US,BROADCOM INC,1.03,31560,股
20260902,40,8046,南電,1.01,302000,股
20260902,41,4062 JP,IBIDEN CO LTD,1.0,89700,股
20260902,42,CIEN US,CIENA CORP,0.95,30197,股
20260902,43,TWST US,TWIST BIOSCIENCE CORP,0.65,55700,股
20260902,44,3665,貿聯-KY,0.57,94000,股
20260902,45,RVMD US,REVOLUTION MEDICINES INC,0.51,27600,股
