snapshot_date,rank,code,name,weight_pct,shares,unit
20260819,1,LITE US,LUMENTUM HOLDINGS INC,7.12,101272,股
20260819,2,MU US,MICRON TECHNOLOGY INC,6.42,80645,股
20260819,3,285A JP,KIOXIA HOLDINGS CORP,4.31,161600,股
20260819,4,SNDK US,SANDISK CORP,3.9,29303,股
20260819,5,6981 JP,MURATA MANUFACTURING CO LTD,3.66,935600,股
20260819,6,009150 KP,SAMSUNG ELECTRO-MECHANICS CO,3.56,42083,股
20260819,7,3037,欣興,3.44,1146000,股
20260819,8,AMD US,ADVANCED MICRO DEVICES,3.37,85079,股
20260819,9,MRVL US,MARVELL TECHNOLOGY INC,3.22,159600,股
20260819,10,2383,台光電,2.83,181000,股
20260819,11,COHR US,COHERENT CORP,2.78,113979,股
20260819,12,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.75,138000,股
20260819,13,TSEM US,TOWER SEMICONDUCTOR LTD,2.69,139700,股
20260819,14,BE US,BLOOM ENERGY CORP- A,2.54,144800,股
20260819,15,2330,台積電,2.54,406000,股
20260819,16,2454,聯發科,2.5,245000,股
20260819,17,2308,台達電,2.07,441000,股
20260819,18,AMAT US,APPLIED MATERIALS INC,1.99,47106,股
20260819,19,000660 KP,SK HYNIX INC,1.93,21113,股
20260819,20,WDC US,WESTERN DIGITAL CORP,1.93,49262,股
20260819,21,IFX GR,INFINEON TECHNOLOGIES AG,1.8,332843,股
20260819,22,DELL US,DELL TECHNOLOGIES -C,1.78,47900,股
20260819,23,SMTC US,SEMTECH CORP,1.75,164500,股
20260819,24,AXTI US,AXT INC,1.67,267320,股
20260819,25,6857 JP,ADVANTEST CORP,1.65,88100,股
20260819,26,SPCX US,SPACE EXPLORATION TECHN-CL A,1.59,134300,股
20260819,27,TER US,TERADYNE INC,1.49,46320,股
20260819,28,INTC US,INTEL CORP,1.44,182500,股
20260819,29,6223,旺矽,1.26,90000,股
20260819,30,AEHR US,AEHR TEST SYSTEMS,1.14,124354,股
20260819,31,PANW US,PALO ALTO NETWORKS INC,1.08,35400,股
20260819,32,RBRK US,RUBRIK INC-A,1.04,122500,股
20260819,33,CIEN US,CIENA CORP,1.02,30197,股
20260819,34,6274,台燿,1.02,255000,股
20260819,35,3711,日月光投控,1.0,641000,股
20260819,36,WOLF US,WOLFSPEED INC,0.99,401100,股
20260819,37,2345,智邦,0.97,172000,股
20260819,38,LRCX US,LAM RESEARCH CORP,0.97,37200,股
20260819,39,8046,南電,0.95,302000,股
20260819,40,NBIS US,NEBIUS GROUP NV,0.95,49800,股
20260819,41,4062 JP,IBIDEN CO LTD,0.94,89700,股
20260819,42,DIOD US,DIODES INC,0.9,111900,股
20260819,43,FSLY US,FASTLY INC - CLASS A,0.86,429000,股
20260819,44,PLTR US,PALANTIR TECHNOLOGIES INC-A,0.83,55726,股
20260819,45,2449,京元電子,0.63,1008000,股
20260819,46,CBRS US,CEREBRAS SYSTEMS INC - A,0.47,25900,股
