snapshot_date,rank,code,name,weight_pct,shares,unit
20260820,1,LITE US,LUMENTUM HOLDINGS INC,7.47,101272,股
20260820,2,MU US,MICRON TECHNOLOGY INC,6.59,80645,股
20260820,3,285A JP,KIOXIA HOLDINGS CORP,4.53,161600,股
20260820,4,SNDK US,SANDISK CORP,3.93,29303,股
20260820,5,6981 JP,MURATA MANUFACTURING CO LTD,3.57,935600,股
20260820,6,009150 KP,SAMSUNG ELECTRO-MECHANICS CO,3.54,42083,股
20260820,7,3037,欣興,3.43,1146000,股
20260820,8,MRVL US,MARVELL TECHNOLOGY INC,3.36,159600,股
20260820,9,AMD US,ADVANCED MICRO DEVICES,3.35,85079,股
20260820,10,2383,台光電,3.33,212000,股
20260820,11,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.68,138000,股
20260820,12,TSEM US,TOWER SEMICONDUCTOR LTD,2.62,139700,股
20260820,13,2330,台積電,2.53,406000,股
20260820,14,BE US,BLOOM ENERGY CORP- A,2.46,144800,股
20260820,15,000660 KP,SK HYNIX INC,2.15,21113,股
20260820,16,2308,台達電,2.02,441000,股
20260820,17,AMAT US,APPLIED MATERIALS INC,1.96,47106,股
20260820,18,WDC US,WESTERN DIGITAL CORP,1.94,49262,股
20260820,19,IFX GR,INFINEON TECHNOLOGIES AG,1.81,332843,股
20260820,20,SMTC US,SEMTECH CORP,1.72,164500,股
20260820,21,6857 JP,ADVANTEST CORP,1.65,88100,股
20260820,22,6274,台燿,1.56,376000,股
20260820,23,NOW US,SERVICENOW INC,1.51,138800,股
20260820,24,SPCX US,SPACE EXPLORATION TECHN-CL A,1.51,134300,股
20260820,25,TEAM US,ATLASSIAN CORP-CL A,1.49,101300,股
20260820,26,TER US,TERADYNE INC,1.49,46320,股
20260820,27,NTRA US,NATERA INC,1.48,54300,股
20260820,28,AMZN US,AMAZON.COM INC,1.45,66400,股
20260820,29,AXON US,AXON ENTERPRISE INC,1.41,27320,股
20260820,30,INTC US,INTEL CORP,1.41,182500,股
20260820,31,2454,聯發科,1.38,142000,股
20260820,32,6223,旺矽,1.34,90000,股
20260820,33,COHR US,COHERENT CORP,1.28,52539,股
20260820,34,AXTI US,AXT INC,1.15,187220,股
20260820,35,PANW US,PALO ALTO NETWORKS INC,1.04,35400,股
20260820,36,RBRK US,RUBRIK INC-A,1.0,122500,股
20260820,37,CIEN US,CIENA CORP,0.99,30197,股
20260820,38,3711,日月光投控,0.99,641000,股
20260820,39,8046,南電,0.95,302000,股
20260820,40,2345,智邦,0.95,172000,股
20260820,41,4062 JP,IBIDEN CO LTD,0.91,89700,股
20260820,42,DIOD US,DIODES INC,0.85,111900,股
20260820,43,PLTR US,PALANTIR TECHNOLOGIES INC-A,0.81,55726,股
20260820,44,AEHR US,AEHR TEST SYSTEMS,0.62,69854,股
20260820,45,2449,京元電子,0.62,1008000,股
20260820,46,CBRS US,CEREBRAS SYSTEMS INC - A,0.46,25900,股
