snapshot_date,rank,code,name,weight_pct,shares,unit
20260813,1,2330,台灣積體,13.21,5000000,股
20260813,2,2383,台光電子,8.83,1430000,股
20260813,3,2408,南亞科技,7.81,14000000,股
20260813,4,2059,川湖科技,6.64,500000,股
20260813,5,2327,國巨股份,5.53,7700000,股
20260813,6,3037,欣興電子,5.43,5000000,股
20260813,7,2454,聯發科技,5.27,1150000,股
20260813,8,6223,旺矽科技,5.08,720000,股
20260813,9,2345,智邦科技,4.43,1800000,股
20260813,10,3017,奇鋐科技,4.17,1200000,股
20260813,11,6274,台燿科技,3.99,2300000,股
20260813,12,8046,南亞電路,3.96,3000000,股
20260813,13,6669,緯穎科技,3.76,570000,股
20260813,14,3189,景碩科技,3.33,3600000,股
20260813,15,DA_NTD,AFTER DEDUCTING SECURITIES PURCHASES AMOUNT,3.24,2988864507,元
20260813,16,8299,群聯電子,3.22,1300000,股
20260813,17,7769,鴻勁精密,2.94,400000,股
20260813,18,3711,日月光投,2.31,3400000,股
20260813,19,5274,信驊科技,2.29,120500,股
20260813,20,3026,禾伸堂企,2.03,2700000,股
20260813,21,3231,緯創資通,1.92,9000000,股
20260813,22,3081,聯亞光電,1.45,500000,股
20260813,23,3653,健策精密,1.16,230000,股
20260813,24,3008,大立光電,0.01,1000,股
20260813,25,3044,健鼎科技,0.0,1000,股
20260813,26,3665,貿聯-KY,0.0,1000,股
20260813,27,3036,文曄科技,0.0,1000,股
20260813,28,2412,中華電信,0.0,1000,股
20260813,29,2449,京元電子,0.0,1450,股
20260813,30,1216,統一企業,0.0,1000,股
20260813,31,2404,漢唐集成,0.0,1000,股
20260813,32,2357,華碩電腦,0.0,1000,股
20260813,33,2360,致茂電子,0.0,1000,股
20260813,34,2379,瑞昱半導,0.0,1000,股
20260813,35,2382,廣達電腦,0.0,9000,股
20260813,36,2308,台達電子,0.0,1000,股
20260813,37,2313,華通電腦,0.0,1253,股
20260813,38,2317,鴻海精密,0.0,9000,股
20260813,39,2603,長榮海運,0.0,9000,股
20260813,40,2880,華南金融,0.0,9090,股
20260813,41,2881,富邦金融,0.0,9000,股
20260813,42,2882,國泰金融,0.0,9000,股
20260813,43,2883,凱基金融,0.0,9000,股
20260813,44,2884,玉山金融,0.0,9000,股
20260813,45,2885,元大金融,0.0,9000,股
20260813,46,2886,兆豐金融,0.0,9000,股
20260813,47,2887,台新新光,0.0,9000,股
20260813,48,2890,永豐金融,0.0,9000,股
20260813,49,2891,中國信託,0.0,9000,股
20260813,50,2912,統一超商,0.0,1000,股
20260813,51,5347,世界先進,0.0,9000,股
20260813,52,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,-0.79,-727781435,元
