snapshot_date,rank,code,name,weight_pct,shares,unit
20260824,1,2330,台灣積體,12.72,4500000,股
20260824,2,2383,台光電子,9.05,1400000,股
20260824,3,2059,川湖科技,8.75,510000,股
20260824,4,2408,南亞科技,8.35,14000000,股
20260824,5,3037,欣興電子,6.4,5000000,股
20260824,6,2327,國巨股份,5.05,7700000,股
20260824,7,6669,緯穎科技,4.5,600000,股
20260824,8,2454,聯發科技,4.48,1000000,股
20260824,9,8046,南亞電路,4.39,3250000,股
20260824,10,6223,旺矽科技,4.37,660000,股
20260824,11,2345,智邦科技,4.31,1750000,股
20260824,12,3017,奇鋐科技,4.25,1250000,股
20260824,13,6274,台燿科技,4.16,2400000,股
20260824,14,3189,景碩科技,3.88,4100000,股
20260824,15,7769,鴻勁精密,2.83,380000,股
20260824,16,3081,聯亞光電,2.3,700000,股
20260824,17,8299,群聯電子,2.24,880000,股
20260824,18,DA_NTD,AFTER DEDUCTING SECURITIES PURCHASES AMOUNT,2.2,1847005922,元
20260824,19,5274,信驊科技,2.17,120500,股
20260824,20,3653,健策精密,2.09,340000,股
20260824,21,3026,禾伸堂企,2.07,2700000,股
20260824,22,3008,大立光電,0.01,1000,股
20260824,23,3711,日月光投,0.01,9000,股
20260824,24,5347,世界先進,0.0,9000,股
20260824,25,3044,健鼎科技,0.0,1000,股
20260824,26,3665,貿聯-KY,0.0,1000,股
20260824,27,3231,緯創資通,0.0,9000,股
20260824,28,3036,文曄科技,0.0,1000,股
20260824,29,2412,中華電信,0.0,1000,股
20260824,30,2449,京元電子,0.0,1450,股
20260824,31,1216,統一企業,0.0,1000,股
20260824,32,2404,漢唐集成,0.0,1000,股
20260824,33,2357,華碩電腦,0.0,1000,股
20260824,34,2360,致茂電子,0.0,1000,股
20260824,35,2379,瑞昱半導,0.0,1000,股
20260824,36,2382,廣達電腦,0.0,9000,股
20260824,37,2308,台達電子,0.0,1000,股
20260824,38,2313,華通電腦,0.0,1253,股
20260824,39,2317,鴻海精密,0.0,9000,股
20260824,40,2603,長榮海運,0.0,9000,股
20260824,41,2880,華南金融,0.0,9090,股
20260824,42,2881,富邦金融,0.0,9000,股
20260824,43,2882,國泰金融,0.0,9000,股
20260824,44,2883,凱基金融,0.0,9000,股
20260824,45,2884,玉山金融,0.0,9000,股
20260824,46,2885,元大金融,0.0,9360,股
20260824,47,2886,兆豐金融,0.0,9000,股
20260824,48,2887,台新新光,0.0,9000,股
20260824,49,2890,永豐金融,0.0,9000,股
20260824,50,2891,中國信託,0.0,9000,股
20260824,51,2912,統一超商,0.0,1000,股
20260824,52,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,-1.09,-912568079,元
