snapshot_date,rank,code,name,weight_pct,shares,unit
20260529,1,009150 KS,Samsung Electro-Mechanics co(009150 ks),5.81,63000,股
20260529,2,MU US,MICRON TECHNOLOGY INC,5.39,85500,股
20260529,3,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.86,145000,股
20260529,4,SNDK US,SANDISK CORP,4.18,38000,股
20260529,5,3037,欣興,3.28,1500000,股
20260529,6,BE US,BLOOM ENERGY CORP- A,3.14,170000,股
20260529,7,2454,聯發科,3.12,350000,股
20260529,8,2383,台光電,3.05,288000,股
20260529,9,LITE US,LUMENTUM HOLDINGS INC,3.05,55000,股
20260529,10,IFX GY,INFINEON TECHNOLOGIES AG,2.91,475000,股
20260529,11,6787 JP,MEIKO ELECTRONICS CO LTD,2.75,175000,股
20260529,12,MRVL US,MARVELL TECHNOLOGY INC,2.66,200000,股
20260529,13,4062 JP,IBIDEN CO LTD,2.58,275000,股
20260529,14,285A JP,KIOXIA HOLDINGS CORP,2.55,95000,股
20260529,15,6981 JP,MURATA MANUFACTURING CO LTD,2.55,650000,股
20260529,16,6997 JP,NIPPON CHEMI-CON CORP,2.48,1200000,股
20260529,17,5706 JP,Mitsui Mining ＆ Smelting Co,2.31,110000,股
20260529,18,5801 JP,FURUKAWA ELECTRIC CO LTD,2.12,100000,股
20260529,19,CIEN US,CIENA CORP,1.96,52000,股
20260529,20,WDC US,WESTERN DIGITAL CORP,1.96,57000,股
20260529,21,2330,台積電,1.95,400000,股
20260529,22,5274,信驊,1.81,46000,股
20260529,23,VSH US,VISHAY INTERTECHNOLOGY INC,1.76,520000,股
20260529,24,COHR US,COHERENT INC,1.59,68000,股
20260529,25,2308,台達電,1.55,307000,股
20260529,26,6515,穎崴,1.44,80000,股
20260529,28,3711,日月光投控,1.39,1100000,股
20260529,29,7826 JP,FURUYA METAL CO LTD,1.34,374300,股
20260529,30,AIXA GY,AIXTRON SE,1.34,305000,股
20260529,31,GLW US,CORNING INC,1.32,112500,股
20260529,32,SOI FP,S.O.I.T.E.C.,1.21,90000,股
20260529,33,GEV US,GE VERNOVA INC,1.19,19000,股
20260529,34,3017,奇鋐,1.19,215000,股
20260529,35,ARM US,ARM HOLDINGS PLC,1.16,50518,股
20260529,36,6223,旺矽,1.11,90000,股
20260529,37,GOOGL US,ALPHABET INC-CL A(Alphabet公司),1.09,44000,股
20260529,38,NVDA US,NVIDIA CORP(輝達公司),1.03,75000,股
20260529,39,ENR GY,SIEMENS ENERGY AG,0.93,75000,股
20260529,40,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,0.87,450000,股
20260529,41,6274,台燿,0.81,230000,股
20260529,42,HOT GY,HOCHTIEF AG,0.74,20000,股
20260529,43,NOK US,NOKIA CORP-SPON ADR,0.72,750000,股
20260529,44,7769,鴻勁,0.62,36000,股
20260529,45,AXTI US,AXT INC,0.6,90000,股
20260529,46,2360,致茂,0.57,110000,股
20260529,47,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.56,146400,股
20260529,48,6963 JP,ROHM CO LTD,0.44,200000,股
20260529,49,CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.24,5075,股
20260529,50,M_USD,MARGIN,0.07,1000366,元
20260529,51,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,0.0,0,元
20260529,52,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,-4.86,-2346397025,元
