snapshot_date,rank,code,name,weight_pct,shares,unit
20260827,1,LITE US,LUMENTUM HOLDINGS INC,6.44,117000,股
20260827,2,3037,欣興,5.57,2600000,股
20260827,3,2383,台光電,4.45,445000,股
20260827,4,009150 KS,Samsung Electro-Mechanics co(009150 ks),4.07,70000,股
20260827,5,MU US,MICRON TECHNOLOGY INC,3.77,70000,股
20260827,6,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.57,130000,股
20260827,7,6981 JP,MURATA MANUFACTURING CO LTD,3.56,1350000,股
20260827,8,285A JP,KIOXIA HOLDINGS CORP,3.41,180000,股
20260827,9,PANW US,PALO ALTO NETWORKS INC,3.3,150000,股
20260827,10,BE US,BLOOM ENERGY CORP- A,3.13,250000,股
20260827,11,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,3.11,225000,股
20260827,12,STX US,SEAGATE TECHNOLOGY,2.93,60000,股
20260827,13,MRVL US,MARVELL TECHNOLOGY INC,2.85,205000,股
20260827,14,2330,台積電,2.85,650000,股
20260827,15,TSEM US,TOWER SEMICONDUCTOR LTD,2.74,216825,股
20260827,16,CRCL US,CIRCLE INTERNET GROUP INC,2.6,480000,股
20260827,17,SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),2.46,130000,股
20260827,18,SPCX US,SPACE EXPLORATION TECHN-CL A,2.43,300000,股
20260827,19,2308,台達電,2.31,720000,股
20260827,20,6223,旺矽,2.24,242000,股
20260827,21,3017,奇鋐,2.03,335000,股
20260827,22,PLTR US,PALANTIR TECHNOLOGIES INC-A,1.93,180000,股
20260827,23,6871 JP,MICRONICS JAPAN CO LTD,1.77,370000,股
20260827,24,300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1.69,1749879,股
20260827,25,IFX GY,INFINEON TECHNOLOGIES AG,1.63,425000,股
20260827,26,COHR US,COHERENT INC,1.61,95000,股
20260827,27,SNDK US,SANDISK CORP,1.45,17000,股
20260827,28,2454,聯發科,1.4,200000,股
20260827,29,4979,華星光,1.38,1235000,股
20260827,30,MPWR US,MONOLITHIC POWER SYSTEMS INC,1.36,18000,股
20260827,31,6997 JP,NIPPON CHEMI-CON CORP,1.24,1275100,股
20260827,32,TER US,TERADYNE INC,1.18,55000,股
20260827,33,000660 KS,SK HYNIX INC,1.09,15000,股
20260827,34,301377 CH,GUANGDONG DTECH TECHNOLOGY-A,1.04,291988,股
20260827,35,FORM US,FORMFACTOR INC,0.95,150454,股
20260827,36,3308 HK,ZHONGJI INNOLIGHT CO LTD-H,0.84,110000,股
20260827,37,NET US,CLOUDFLARE INC - CLASS A,0.8,45000,股
20260827,38,TWLO US,TWILIO INC - A,0.76,55000,股
20260827,39,HOOD US,ROBINHOOD MARKETS INC - A,0.76,120000,股
20260827,40,AEM US,AGNICO EAGLE MINES LTD,0.74,60000,股
20260827,41,5801 JP,FURUKAWA ELECTRIC CO LTD,0.74,500000,股
20260827,42,DASH US,DOORDASH INC - A,0.67,50000,股
20260827,43,AIXA GY,AIXTRON SE,0.5,200000,股
20260827,44,NTRA US,NATERA INC,0.49,25000,股
20260827,45,4180 JP,APPIER GROUP INC,0.45,950000,股
20260827,46,095340 KS,ISC CO LTD,0.36,50000,股
20260827,47,6274,台燿,0.34,130000,股
