snapshot_date,rank,code,name,weight_pct,shares,unit
20260610,1,MU US,MICRON TECHNOLOGY INC,5.91,105000,股
20260610,2,009150 KS,Samsung Electro-Mechanics co(009150 ks),5.78,80000,股
20260610,3,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.99,175000,股
20260610,4,285A JP,KIOXIA HOLDINGS CORP,4.16,150000,股
20260610,5,SNDK US,SANDISK CORP,4.04,39000,股
20260610,6,2454,聯發科,3.39,410000,股
20260610,7,LITE US,LUMENTUM HOLDINGS INC,3.34,62000,股
20260610,8,2383,台光電,3.25,330000,股
20260610,9,MRVL US,MARVELL TECHNOLOGY INC,3.19,200000,股
20260610,10,IFX GY,INFINEON TECHNOLOGIES AG,3.05,557550,股
20260610,11,6981 JP,MURATA MANUFACTURING CO LTD,2.96,870000,股
20260610,12,3037,欣興,2.64,1500000,股
20260610,13,BE US,BLOOM ENERGY CORP- A,2.51,170000,股
20260610,14,VSH US,VISHAY INTERTECHNOLOGY INC,2.5,725429,股
20260610,15,WDC US,WESTERN DIGITAL CORP,2.23,72000,股
20260610,16,6787 JP,MEIKO ELECTRONICS CO LTD,2.13,175000,股
20260610,17,6997 JP,NIPPON CHEMI-CON CORP,2.03,1215100,股
20260610,18,6976 JP,TAIYO YUDEN CO LTD,1.94,315000,股
20260610,19,5706 JP,Mitsui Mining ＆ Smelting Co,1.89,130000,股
20260610,20,4062 JP,IBIDEN CO LTD,1.88,275000,股
20260610,21,2330,台積電,1.8,400000,股
20260610,22,NOK US,NOKIA CORP-SPON ADR,1.78,2100000,股
20260610,23,STM US,STMICROELECTRONICS NV-NY SHS,1.67,375000,股
20260610,24,5274,信驊,1.54,46000,股
20260610,25,2308,台達電,1.53,350000,股
20260610,26,AIXA GY,AIXTRON SE,1.49,380000,股
20260610,27,6963 JP,ROHM CO LTD,1.32,710000,股
20260610,28,6515,穎崴,1.29,80000,股
20260610,29,ARM US,ARM HOLDINGS PLC,1.27,65518,股
20260610,30,7826 JP,FURUYA METAL CO LTD,1.19,374300,股
20260610,31,3711,日月光投控,1.18,1100000,股
20260610,32,CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.14,28000,股
20260610,33,3436 JP,SUMCO CORP,1.1,875400,股
20260610,34,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,1.07,580000,股
20260610,35,6223,旺矽,1.03,90000,股
20260610,36,3017,奇鋐,1.01,215000,股
20260610,37,NVDA US,NVIDIA CORP(輝達公司),0.95,75000,股
20260610,38,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,0.9,60000,股
20260610,39,2360,致茂,0.88,200000,股
20260610,40,DDOG US,DATADOG INC - CLASS A,0.86,60000,股
20260610,41,COHR US,COHERENT INC,0.85,38000,股
20260610,42,SOI FP,S.O.I.T.E.C.,0.82,90000,股
20260610,43,6920 JP,LASERTEC CORP,0.8,50000,股
20260610,44,BESI NA,BE SEMICONDUCTOR INDUSTRIES,0.69,33000,股
20260610,45,6274,台燿,0.69,230000,股
20260610,46,GLW US,CORNING INC,0.59,56000,股
20260610,47,HOT GY,HOCHTIEF AG,0.51,15200,股
20260610,48,7769,鴻勁,0.49,36000,股
20260610,49,AXTI US,AXT INC,0.48,90000,股
20260610,50,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.44,206400,股
