snapshot_date,rank,code,name,weight_pct,shares,unit
20260702,1,2454,聯發科,7.48,430000,股
20260702,2,3017,奇鋐,6.94,633000,股
20260702,3,6223,旺矽,6.62,228000,股
20260702,4,2327,國巨*,5.36,1270000,股
20260702,5,2345,智邦,5.16,469000,股
20260702,6,3131,弘塑,5.11,327000,股
20260702,7,3037,欣興,5.05,1290000,股
20260702,8,2344,華邦電,4.33,5896000,股
20260702,9,3443,創意,3.92,184000,股
20260702,10,7769,鴻勁,2.81,100000,股
20260702,11,8046,南電,2.61,569000,股
20260702,12,3653,健策,2.5,180000,股
20260702,13,2383,台光電,2.49,110000,股
20260702,14,8210,勤誠,2.45,468000,股
20260702,15,2330,台積電,2.36,239000,股
20260702,16,5274,信驊,2.34,33000,股
20260702,17,6187,萬潤,2.22,553000,股
20260702,18,3583,辛耘,2.19,604000,股
20260702,19,7734,印能科技,2.07,159000,股
20260702,20,3105,穩懋,1.99,1212000,股
20260702,21,6510,精測,1.75,135000,股
20260702,22,2337,旺宏,1.63,2800000,股
20260702,23,8996,高力,1.6,282000,股
20260702,24,8299,群聯,1.57,175000,股
20260702,25,2368,金像電,1.5,303000,股
20260702,26,2059,川湖,1.32,42000,股
20260702,27,2360,致茂,1.28,145000,股
20260702,28,2308,台達電,1.14,144000,股
20260702,29,8028,昇陽半導體,1.14,889000,股
20260702,30,3081,聯亞,1.12,144000,股
20260702,31,2449,京元電子,1.1,793000,股
20260702,32,3711,日月光投控,0.94,323000,股
20260702,33,6515,穎崴,0.86,23000,股
20260702,34,6291,沛亨,0.46,220000,股
20260702,35,6442,光聖,0.46,70000,股
20260702,36,6274,台燿,0.45,67000,股
20260702,37,6526,達發,0.41,146000,股
20260702,38,4749,新應材,0.35,95000,股
20260702,39,3163,波若威,0.24,76000,股
20260702,40,5347,世界,0.17,211000,股
20260702,41,6669,緯穎,0.1,5000,股
20260702,42,2408,南亞科,0.08,49000,股
20260702,43,4576,大銀微系統,0.07,72000,股
20260702,44,2303,聯電,0.05,78000,股
20260702,45,4979,華星光,0.04,25000,股
20260702,46,3665,貿聯-KY,0.04,5000,股
20260702,47,3264,欣銓,0.03,34000,股
20260702,48,2049,上銀,0.03,19000,股
20260702,49,6805,富世達,0.03,5000,股
20260702,50,3533,嘉澤,0.01,1000,股
