snapshot_date,rank,code,name,weight_pct,shares,unit
20260622,1,6223,旺矽,6.05,228000,股
20260622,2,2454,聯發科,5.44,295000,股
20260622,3,2345,智邦,4.92,459000,股
20260622,4,3131,弘塑,4.81,325000,股
20260622,5,3037,欣興,3.9,940000,股
20260622,6,3017,奇鋐,3.83,383000,股
20260622,7,8210,勤誠,3.78,668000,股
20260622,8,2344,華邦電,3.2,3486000,股
20260622,9,2327,國巨*,3.08,700000,股
20260622,10,6187,萬潤,2.88,553000,股
20260622,11,7769,鴻勁,2.86,100000,股
20260622,12,3105,穩懋,2.71,1212000,股
20260622,13,2383,台光電,2.65,110000,股
20260622,14,3443,創意,2.63,134000,股
20260622,15,5274,信驊,2.63,33000,股
20260622,16,2330,台積電,2.48,239000,股
20260622,17,2308,台達電,2.34,264000,股
20260622,18,7734,印能科技,2.34,159000,股
20260622,19,3583,辛耘,2.22,604000,股
20260622,20,2337,旺宏,2.14,2800000,股
20260622,21,8996,高力,2.13,332000,股
20260622,22,8046,南電,2.03,569000,股
20260622,23,6510,精測,1.96,135000,股
20260622,24,8299,群聯,1.86,175000,股
20260622,25,2368,金像電,1.75,303000,股
20260622,26,3653,健策,1.66,105000,股
20260622,27,3081,聯亞,1.41,144000,股
20260622,28,2360,致茂,1.38,145000,股
20260622,29,2059,川湖,1.31,42000,股
20260622,30,6442,光聖,1.29,150000,股
20260622,31,8028,昇陽半導體,1.18,889000,股
20260622,32,3264,欣銓,1.13,1134000,股
20260622,33,2449,京元電子,1.11,793000,股
20260622,34,6669,緯穎,1.1,55000,股
20260622,35,4979,華星光,1.08,475000,股
20260622,36,6515,穎崴,0.94,24000,股
20260622,37,3711,日月光投控,0.9,323000,股
20260622,38,6291,沛亨,0.54,220000,股
20260622,39,6274,台燿,0.53,67000,股
20260622,40,6526,達發,0.42,146000,股
20260622,41,4749,新應材,0.38,95000,股
20260622,42,2049,上銀,0.38,269000,股
20260622,43,3163,波若威,0.27,76000,股
20260622,44,5347,世界,0.17,211000,股
20260622,45,2408,南亞科,0.1,49000,股
20260622,46,3533,嘉澤,0.09,9000,股
20260622,47,4576,大銀微系統,0.07,72000,股
20260622,48,3665,貿聯-KY,0.05,6000,股
20260622,49,2303,聯電,0.05,78000,股
20260622,50,6805,富世達,0.04,5000,股
