snapshot_date,rank,code,name,weight_pct,shares,unit
20260618,1,6223,旺矽,6.27,228000,股
20260618,2,2454,聯發科,5.55,295000,股
20260618,3,2345,智邦,4.79,459000,股
20260618,4,3131,弘塑,4.45,295000,股
20260618,5,3017,奇鋐,3.94,383000,股
20260618,6,8210,勤誠,3.91,668000,股
20260618,7,3037,欣興,3.9,940000,股
20260618,8,2327,國巨*,3.24,700000,股
20260618,9,7769,鴻勁,2.99,100000,股
20260618,10,6187,萬潤,2.93,553000,股
20260618,11,3443,創意,2.79,134000,股
20260618,12,3105,穩懋,2.74,1212000,股
20260618,13,5274,信驊,2.68,33000,股
20260618,14,2383,台光電,2.64,110000,股
20260618,15,2330,台積電,2.47,239000,股
20260618,16,7734,印能科技,2.47,159000,股
20260618,17,2308,台達電,2.43,264000,股
20260618,18,3583,辛耘,2.3,604000,股
20260618,19,8996,高力,2.26,332000,股
20260618,20,8046,南電,2.13,569000,股
20260618,21,6510,精測,2.09,135000,股
20260618,22,2337,旺宏,2.03,2800000,股
20260618,23,8299,群聯,1.9,175000,股
20260618,24,3653,健策,1.79,105000,股
20260618,25,2368,金像電,1.76,303000,股
20260618,26,3081,聯亞,1.51,144000,股
20260618,27,2360,致茂,1.44,145000,股
20260618,28,2344,華邦電,1.3,1386000,股
20260618,29,6442,光聖,1.25,150000,股
20260618,30,2059,川湖,1.24,42000,股
20260618,31,6669,緯穎,1.21,55000,股
20260618,32,8028,昇陽半導體,1.19,889000,股
20260618,33,4979,華星光,1.16,475000,股
20260618,34,3264,欣銓,1.13,1134000,股
20260618,35,2449,京元電子,1.05,793000,股
20260618,36,6515,穎崴,0.97,24000,股
20260618,37,3711,日月光投控,0.85,323000,股
20260618,38,6274,台燿,0.53,67000,股
20260618,39,6291,沛亨,0.52,220000,股
20260618,40,6526,達發,0.44,146000,股
20260618,41,4749,新應材,0.4,95000,股
20260618,42,2049,上銀,0.39,269000,股
20260618,43,3163,波若威,0.29,76000,股
20260618,44,5347,世界,0.16,211000,股
20260618,45,2408,南亞科,0.1,49000,股
20260618,46,3533,嘉澤,0.09,9000,股
20260618,47,4576,大銀微系統,0.07,72000,股
20260618,48,3665,貿聯-KY,0.05,6000,股
20260618,49,2303,聯電,0.05,78000,股
20260618,50,6805,富世達,0.04,5000,股
