snapshot_date,rank,code,name,weight_pct,shares,unit
20260722,1,2454,聯發科,6.75,480000,股
20260722,2,6223,旺矽,5.99,273000,股
20260722,3,3017,奇鋐,5.74,693000,股
20260722,4,3443,創意,5.33,334000,股
20260722,5,6488,環球晶,5.26,1160000,股
20260722,6,3037,欣興,5.2,1570000,股
20260722,7,8046,南電,4.96,1039000,股
20260722,8,2345,智邦,4.42,529000,股
20260722,9,2344,華邦電,3.69,5896000,股
20260722,10,3131,弘塑,3.6,327000,股
20260722,11,2327,國巨*,3.26,1270000,股
20260722,12,2383,台光電,2.94,157000,股
20260722,13,7769,鴻勁,2.34,100000,股
20260722,14,3653,健策,2.3,180000,股
20260722,15,6187,萬潤,2.13,553000,股
20260722,16,2330,台積電,2.1,239000,股
20260722,17,5274,信驊,2.06,36300,股
20260722,18,2368,金像電,1.98,577000,股
20260722,19,7734,印能科技,1.82,159000,股
20260722,20,3583,辛耘,1.69,604000,股
20260722,21,3105,穩懋,1.59,1212000,股
20260722,22,6274,台燿,1.42,286000,股
20260722,23,3026,禾伸堂,1.41,580000,股
20260722,24,2408,南亞科,1.38,849000,股
20260722,25,2337,旺宏,1.38,2800000,股
20260722,26,6510,精測,1.34,135000,股
20260722,27,2059,川湖,1.25,42000,股
20260722,28,8996,高力,1.11,282000,股
20260722,29,8028,昇陽半導體,1.0,889000,股
20260722,30,2308,台達電,0.99,144000,股
20260722,31,3081,聯亞,0.96,158400,股
20260722,32,8210,勤誠,0.92,218000,股
20260722,33,3665,貿聯-KY,0.89,115000,股
20260722,34,2449,京元電子,0.86,793000,股
20260722,35,3711,日月光投控,0.77,323000,股
20260722,36,6515,穎崴,0.55,23000,股
20260722,37,6442,光聖,0.35,70000,股
20260722,38,6526,達發,0.32,146000,股
20260722,39,6291,沛亨,0.3,220000,股
20260722,40,4749,新應材,0.28,95000,股
20260722,41,3163,波若威,0.2,76000,股
20260722,42,5347,世界,0.13,211000,股
20260722,43,6669,緯穎,0.1,5000,股
20260722,44,4576,大銀微系統,0.05,72000,股
20260722,45,2303,聯電,0.04,78000,股
20260722,46,3264,欣銓,0.03,34000,股
20260722,47,2049,上銀,0.02,19000,股
20260722,48,3533,嘉澤,0.01,1000,股
20260722,49,3661,世芯-KY,0.01,1000,股
20260722,50,8299,群聯,0.01,1000,股
