snapshot_date,rank,code,name,weight_pct,shares,unit
20260825,1,2059,川湖,5.88,41000,股
20260825,2,2330,台積電,3.61,150000,股
20260825,3,3008,大立光電,2.87,50000,股
20260825,4,6139,亞翔工程,2.76,358000,股
20260825,5,6446,藥華醫藥,2.74,183424,股
20260825,6,1303,南亞,2.29,1212000,股
20260825,7,202609TX,台指期貨,2.16,24,口
20260825,8,6213,聯茂,2.03,383000,股
20260825,9,2408,南亞科,1.99,389000,股
20260825,10,2886,兆豐金控,1.99,4219000,股
20260825,11,2880,華南金控,1.96,4911630,股
20260825,12,2383,台光電子,1.79,32000,股
20260825,13,2892,第一金,1.66,4903000,股
20260825,14,3189,景碩科技,1.62,194000,股
20260825,15,5880,合作金庫,1.59,6320150,股
20260825,16,2801,彰銀,1.55,6526175,股
20260825,17,2454,聯發科,1.5,40000,股
20260825,18,2303,聯電,1.42,1134000,股
20260825,19,2317,鴻海,1.33,547000,股
20260825,20,2834,台企,1.33,8101940,股
20260825,21,2812,台中銀,1.27,6702846,股
20260825,22,7769,鴻勁,1.24,20000,股
20260825,23,6005,群益證券,1.17,3840876,股
20260825,24,3023,信邦,1.17,365000,股
20260825,25,3533,嘉澤端子,1.16,72000,股
20260825,26,2441,超豐,1.13,977000,股
20260825,27,3711,日月光投控,1.12,189000,股
20260825,28,2404,漢唐,1.12,104000,股
20260825,29,6223,旺矽,1.12,20000,股
20260825,30,6548,長科*,1.09,1545000,股
20260825,31,5904,寶雅*,1.08,1437000,股
20260825,32,6196,帆宣,1.06,221000,股
20260825,33,5289,宜鼎國際,1.03,68000,股
20260825,34,1326,台化,1.03,1771000,股
20260825,35,6944,兆聯實業,1.02,143000,股
20260825,36,2347,聯強,0.94,1082000,股
20260825,37,2357,華碩,0.94,101000,股
20260825,38,8039,台虹科技,0.91,313000,股
20260825,39,4958,臻鼎-KY,0.89,200000,股
20260825,40,5351,鈺創,0.86,747000,股
20260825,41,2412,中華電,0.86,627000,股
20260825,42,2603,長榮海運,0.85,345000,股
20260825,43,2360,致茂,0.83,42000,股
20260825,44,4966,譜瑞-KY,0.82,148000,股
20260825,45,5274,信驊科技,0.8,5200,股
20260825,46,2882,國泰金,0.8,775000,股
20260825,47,1477,聚陽,0.79,391000,股
20260825,48,2464,盟立,0.78,404000,股
20260825,49,3034,聯詠,0.76,136000,股
20260825,50,2891,中信金,0.75,1154000,股
20260825,51,2885,元大金,0.73,1166880,股
20260825,52,2345,智邦,0.73,36000,股
20260825,53,3450,聯鈞,0.71,133000,股
20260825,54,3037,欣興,0.67,61000,股
20260825,55,1736,喬山健康,0.66,518000,股
20260825,56,6257,矽格,0.66,332000,股
20260825,57,6274,台燿,0.65,44000,股
20260825,58,6669,緯穎,0.65,10000,股
20260825,59,4938,和碩,0.65,730000,股
20260825,60,1560,中砂,0.64,95000,股
20260825,61,8046,南電,0.63,54000,股
20260825,62,2324,仁寶,0.61,1503000,股
20260825,63,1409,新纖,0.59,2391000,股
20260825,64,2409,友達,0.58,2243000,股
20260825,65,2049,上銀科技,0.56,163000,股
20260825,66,8271,宇瞻科技,0.56,243000,股
20260825,67,6197,佳必琪,0.54,181000,股
20260825,68,2376,技嘉,0.53,152000,股
20260825,69,6285,啟碁科技,0.52,224000,股
20260825,70,1907,永豐餘,0.51,1679000,股
20260825,71,3036,文曄,0.5,252000,股
20260825,72,3702,大聯大,0.49,441000,股
20260825,73,4904,遠傳,0.48,472000,股
20260825,74,2633,台灣高鐵,0.47,1797000,股
20260825,75,5536,聖暉*,0.45,53000,股
20260825,76,4764,雙鍵,0.44,208000,股
20260825,77,5483,中美晶,0.43,236000,股
20260825,78,7734,印能科技,0.43,15000,股
20260825,79,2377,微星,0.42,290000,股
20260825,80,2474,可成,0.37,182000,股
20260825,81,2351,順德,0.31,155000,股
20260825,82,1714,和桐,0.3,1789000,股
20260825,83,5434,崇越,0.3,58000,股
20260825,84,6491,晶碩,0.27,71000,股
20260825,85,8436,大江生醫,0.26,206000,股
20260825,86,9914,美利達,0.26,305000,股
20260825,87,2105,正新,0.26,839000,股
20260825,88,2393,億光,0.26,403000,股
20260825,89,2375,凱美,0.25,200000,股
20260825,90,2476,鉅祥,0.25,205000,股
20260825,91,3264,欣銓,0.25,115000,股
20260825,92,6202,盛群,0.25,440000,股
20260825,93,6282,康舒,0.24,551000,股
20260825,94,5288,豐祥-KY,0.24,128000,股
20260825,95,3033,威健,0.24,530000,股
20260825,96,2201,裕隆汽車,0.24,834000,股
20260825,97,2472,立隆,0.23,106000,股
20260825,98,5534,長虹,0.23,300000,股
20260825,99,9938,百和,0.23,548000,股
20260825,100,6469,大樹醫藥,0.22,326972,股
20260825,101,2535,達工,0.22,241000,股
20260825,102,3443,創意電子,0.22,4000,股
20260825,103,4123,晟德,0.21,648842,股
20260825,104,8210,勤誠興業,0.21,22000,股
20260825,105,2546,根基,0.2,182560,股
20260825,106,2606,裕民,0.1,125000,股
20260825,107,3017,奇鋐,0.09,3000,股
20260825,108,2006,東和鋼鐵,0.09,104000,股
20260825,109,1795,美時製藥,0.09,44000,股
