snapshot_date,rank,code,name,weight_pct,shares,unit
20260623,1,2330,台積電,18.37,12900000,股
20260623,2,2303,聯電,7.19,74000000,股
20260623,3,2327,國巨*,5.86,10050000,股
20260623,4,3037,欣興,4.99,8960000,股
20260623,5,2344,華邦電,4.69,38800000,股
20260623,6,3017,奇鋐,4.51,3250000,股
20260623,7,2383,台光電,4.4,1350000,股
20260623,8,2454,聯發科,3.63,1400000,股
20260623,9,6223,旺矽,3.44,900000,股
20260623,10,2368,金像電,3.4,4700000,股
20260623,11,2345,智邦,2.92,2100000,股
20260623,12,2308,台達電,2.89,2430000,股
20260623,13,4958,臻鼎-KY,2.16,6440000,股
20260623,14,6669,緯穎,2.11,790000,股
20260623,15,3653,健策,1.82,830000,股
20260623,16,3711,日月光投控,1.7,4500000,股
20260623,17,6274,台燿,1.69,1700000,股
20260623,18,2337,旺宏,1.61,16350000,股
20260623,19,3533,嘉澤,1.58,1240000,股
20260623,20,8996,高力,1.29,1560000,股
20260623,21,6488,環球晶,1.16,2000000,股
20260623,22,3443,創意,1.16,430000,股
20260623,23,7769,鴻勁,1.09,279000,股
20260623,24,6515,穎崴,1.08,200000,股
20260623,25,5347,世界,1.06,9911000,股
20260623,26,6147,頎邦,0.89,6000000,股
20260623,27,8358,金居,0.73,1950000,股
20260623,28,3529,力旺,0.71,390000,股
20260623,29,1303,南亞,0.67,7550000,股
20260623,30,3189,景碩,0.65,1572000,股
20260623,31,6442,光聖,0.65,570000,股
20260623,32,2360,致茂,0.58,450000,股
20260623,33,6805,富世達,0.58,570000,股
20260623,34,3665,貿聯-KY,0.57,500000,股
20260623,35,5274,信驊,0.48,45000,股
20260623,36,2317,鴻海,0.47,3200000,股
20260623,37,3583,辛耘,0.45,900000,股
20260623,38,8046,南電,0.41,795000,股
20260623,39,3211,順達,0.38,1560000,股
20260623,40,4966,譜瑞-KY,0.34,900000,股
20260623,41,6415,矽力*-KY,0.33,900000,股
20260623,42,1560,中砂,0.32,800000,股
20260623,43,3081,聯亞,0.31,240000,股
20260623,44,6196,帆宣,0.31,1000000,股
20260623,45,2049,上銀,0.2,1010000,股
20260623,46,4979,華星光,0.18,600000,股
20260623,47,2455,全新,0.1,450000,股
20260623,48,3105,穩懋,0.0,1000,股
20260623,49,8210,勤誠,0.0,1000,股
20260623,50,8299,群聯,0.0,1000,股
