snapshot_date,rank,code,name,weight_pct,shares,unit
20260715,1,2330,台積電,18.98,12800000,股
20260715,2,2303,聯電,7.57,75000000,股
20260715,3,3017,奇鋐,4.54,3450000,股
20260715,4,2344,華邦電,4.39,40000000,股
20260715,5,3037,欣興,4.02,7064000,股
20260715,6,6223,旺矽,3.85,1000000,股
20260715,7,2327,國巨*,3.78,7800000,股
20260715,8,2454,聯發科,3.64,1600000,股
20260715,9,2383,台光電,3.52,1140000,股
20260715,10,2345,智邦,2.99,2100000,股
20260715,11,2308,台達電,2.91,2530000,股
20260715,12,4958,臻鼎-KY,2.61,6940000,股
20260715,13,3711,日月光投控,2.45,5900000,股
20260715,14,6669,緯穎,2.45,790000,股
20260715,15,6488,環球晶,2.02,2250000,股
20260715,16,2368,金像電,1.71,2750000,股
20260715,17,3189,景碩,1.65,3217000,股
20260715,18,3653,健策,1.55,780000,股
20260715,19,3533,嘉澤,1.53,1240000,股
20260715,20,8046,南電,1.5,1750000,股
20260715,21,6274,台燿,1.48,1700000,股
20260715,22,1303,南亞,1.37,9900000,股
20260715,23,3443,創意,1.2,480000,股
20260715,24,8996,高力,1.15,1600000,股
20260715,25,7769,鴻勁,1.14,279000,股
20260715,26,2337,旺宏,0.9,10000000,股
20260715,27,6515,穎崴,0.88,200000,股
20260715,28,5274,信驊,0.67,79500,股
20260715,29,2360,致茂,0.63,540000,股
20260715,30,8358,金居,0.49,1750000,股
20260715,31,6805,富世達,0.48,570000,股
20260715,32,3211,順達,0.47,1800000,股
20260715,33,2317,鴻海,0.46,3200000,股
20260715,34,3583,辛耘,0.46,900000,股
20260715,35,1560,中砂,0.45,1000000,股
20260715,36,4966,譜瑞-KY,0.31,800000,股
20260715,37,3665,貿聯-KY,0.29,250000,股
20260715,38,6415,矽力*-KY,0.28,900000,股
20260715,39,6442,光聖,0.26,300000,股
20260715,40,2049,上銀,0.2,1010000,股
20260715,41,6239,力成,0.17,900000,股
20260715,42,2455,全新,0.09,450000,股
20260715,43,3264,欣銓,0.08,600000,股
20260715,44,3008,大立光,0.07,30000,股
20260715,45,2404,漢唐,0.05,60000,股
20260715,46,5347,世界,0.0,1000,股
20260715,47,6147,頎邦,0.0,1000,股
20260715,48,6196,帆宣,0.0,1000,股
20260715,49,8210,勤誠,0.0,1000,股
20260715,50,8299,群聯,0.0,1000,股
