snapshot_date,rank,code,name,weight_pct,shares,unit
20260611,1,2330,台積電,18.1,14200000,股
20260611,2,2303,聯電,4.82,68000000,股
20260611,3,2327,國巨*,4.72,9900000,股
20260611,4,3037,欣興,4.34,8960000,股
20260611,5,3017,奇鋐,4.3,3250000,股
20260611,6,2383,台光電,3.9,1350000,股
20260611,7,3711,日月光投控,3.73,12101000,股
20260611,8,2368,金像電,3.58,4700000,股
20260611,9,2344,華邦電,3.19,36000000,股
20260611,10,6223,旺矽,3.0,870000,股
20260611,11,2308,台達電,2.97,2430000,股
20260611,12,2345,智邦,2.71,2100000,股
20260611,13,2454,聯發科,2.71,1170000,股
20260611,14,6669,緯穎,2.19,790000,股
20260611,15,3653,健策,1.7,830000,股
20260611,16,4958,臻鼎-KY,1.68,5600000,股
20260611,17,3533,嘉澤,1.51,1240000,股
20260611,18,3665,貿聯-KY,1.33,1090000,股
20260611,19,2337,旺宏,1.3,16350000,股
20260611,20,6274,台燿,1.27,1520000,股
20260611,21,7769,鴻勁,1.12,279000,股
20260611,22,2360,致茂,1.04,840000,股
20260611,23,3443,創意,1.0,430000,股
20260611,24,5347,世界,0.91,9911000,股
20260611,25,6442,光聖,0.86,830000,股
20260611,26,8996,高力,0.86,1334000,股
20260611,27,3081,聯亞,0.85,690000,股
20260611,28,6515,穎崴,0.82,165000,股
20260611,29,6147,頎邦,0.71,5600000,股
20260611,30,6488,環球晶,0.67,1497000,股
20260611,31,3529,力旺,0.67,390000,股
20260611,32,6805,富世達,0.57,570000,股
20260611,33,8210,勤誠,0.55,680000,股
20260611,34,8358,金居,0.52,1710000,股
20260611,35,8046,南電,0.49,1080000,股
20260611,36,3189,景碩,0.48,1380000,股
20260611,37,2317,鴻海,0.47,3200000,股
20260611,38,5274,信驊,0.45,45000,股
20260611,39,8299,群聯,0.44,350000,股
20260611,40,3583,辛耘,0.4,900000,股
20260611,41,1303,南亞,0.38,7000000,股
20260611,42,4966,譜瑞-KY,0.34,900000,股
20260611,43,4979,華星光,0.27,1000000,股
20260611,44,3105,穩懋,0.26,957000,股
20260611,45,6196,帆宣,0.25,870000,股
20260611,46,2049,上銀,0.18,1010000,股
20260611,47,1560,中砂,0.12,340000,股
20260611,48,2455,全新,0.08,450000,股
20260611,49,2481,強茂,0.0,1000,股
20260611,50,3044,健鼎,0.0,1000,股
