snapshot_date,rank,code,name,weight_pct,shares,unit
20260629,1,2330,台積電,18.34,12900000,股
20260629,2,2303,聯電,7.38,75000000,股
20260629,3,2327,國巨*,6.27,10050000,股
20260629,4,3037,欣興,5.25,8960000,股
20260629,5,2344,華邦電,4.73,38800000,股
20260629,6,3017,奇鋐,4.48,3250000,股
20260629,7,2383,台光電,4.41,1350000,股
20260629,8,6223,旺矽,3.42,940000,股
20260629,9,2454,聯發科,3.37,1435000,股
20260629,10,2345,智邦,2.95,2100000,股
20260629,11,2308,台達電,2.78,2430000,股
20260629,12,4958,臻鼎-KY,2.21,6440000,股
20260629,13,6669,緯穎,2.17,790000,股
20260629,14,2368,金像電,2.01,2900000,股
20260629,15,3711,日月光投控,1.69,4500000,股
20260629,16,3653,健策,1.65,830000,股
20260629,17,3533,嘉澤,1.59,1240000,股
20260629,18,6274,台燿,1.59,1700000,股
20260629,19,3189,景碩,1.56,3200000,股
20260629,20,8996,高力,1.38,1560000,股
20260629,21,5347,世界,1.24,9911000,股
20260629,22,3443,創意,1.19,450000,股
20260629,23,6488,環球晶,1.1,2000000,股
20260629,24,7769,鴻勁,1.07,279000,股
20260629,25,6515,穎崴,0.96,200000,股
20260629,26,2337,旺宏,0.95,10000000,股
20260629,27,6147,頎邦,0.76,6000000,股
20260629,28,1303,南亞,0.69,7550000,股
20260629,29,3529,力旺,0.68,390000,股
20260629,30,8358,金居,0.64,1950000,股
20260629,31,6805,富世達,0.56,570000,股
20260629,32,2360,致茂,0.56,450000,股
20260629,33,8046,南電,0.52,795000,股
20260629,34,2317,鴻海,0.47,3200000,股
20260629,35,3583,辛耘,0.46,900000,股
20260629,36,5274,信驊,0.41,45000,股
20260629,37,1560,中砂,0.4,900000,股
20260629,38,3211,順達,0.37,1560000,股
20260629,39,4966,譜瑞-KY,0.34,900000,股
20260629,40,6196,帆宣,0.32,1000000,股
20260629,41,6415,矽力*-KY,0.32,900000,股
20260629,42,6442,光聖,0.29,300000,股
20260629,43,3665,貿聯-KY,0.19,166000,股
20260629,44,2049,上銀,0.19,1010000,股
20260629,45,2455,全新,0.09,450000,股
20260629,46,4979,華星光,0.08,300000,股
20260629,47,3081,聯亞,0.0,1000,股
20260629,48,3105,穩懋,0.0,1000,股
20260629,49,8210,勤誠,0.0,1000,股
20260629,50,8299,群聯,0.0,1000,股
