snapshot_date,rank,code,name,weight_pct,shares,unit
20260817,1,2330,台積電,16.18,12000000,股
20260817,2,3017,奇鋐,6.22,3515000,股
20260817,3,2383,台光電,6.03,1690000,股
20260817,4,2303,聯電,5.39,79000000,股
20260817,5,3037,欣興,5.32,8460000,股
20260817,6,2454,聯發科,4.8,2110000,股
20260817,7,6223,旺矽,3.45,1060000,股
20260817,8,2327,國巨*,3.34,9785000,股
20260817,9,2308,台達電,3.22,3040000,股
20260817,10,2345,智邦,2.97,2307000,股
20260817,11,2344,華邦電,2.86,28000000,股
20260817,12,3711,日月光投控,2.76,8000000,股
20260817,13,3653,健策,2.4,800000,股
20260817,14,6669,緯穎,2.27,610000,股
20260817,15,3189,景碩,2.16,4250000,股
20260817,16,5274,信驊,2.05,214500,股
20260817,17,8046,南電,1.92,2640000,股
20260817,18,3008,大立光,1.78,626000,股
20260817,19,3443,創意,1.68,510000,股
20260817,20,6488,環球晶,1.52,2646000,股
20260817,21,6274,台燿,1.51,1680000,股
20260817,22,3665,貿聯-KY,1.44,1200000,股
20260817,23,2360,致茂,1.33,1000000,股
20260817,24,8996,高力,1.09,1600000,股
20260817,25,1303,南亞,1.01,9000000,股
20260817,26,6239,力成,0.84,5360000,股
20260817,27,6805,富世達,0.76,700000,股
20260817,28,3533,嘉澤,0.67,700000,股
20260817,29,1560,中砂,0.63,1500000,股
20260817,30,3450,聯鈞,0.49,1600000,股
20260817,31,7769,鴻勁,0.49,130000,股
20260817,32,2317,鴻海,0.46,3200000,股
20260817,33,2337,旺宏,0.44,6000000,股
20260817,34,3211,順達,0.44,2000000,股
20260817,35,3583,辛耘,0.33,800000,股
20260817,36,6442,光聖,0.21,225000,股
20260817,37,8358,金居,0.19,800000,股
20260817,38,4966,譜瑞-KY,0.16,500000,股
20260817,39,2404,漢唐,0.16,250000,股
20260817,40,4958,臻鼎-KY,0.14,500000,股
20260817,41,2481,強茂,0.12,1500000,股
20260817,42,1717,長興,0.1,2500000,股
20260817,43,3264,欣銓,0.09,700000,股
20260817,44,2455,全新,0.08,336000,股
20260817,45,6285,啟碁,0.05,350000,股
20260817,46,6415,矽力*-KY,0.0,1000,股
20260817,47,8299,群聯,0.0,1000,股
20260817,48,2049,上銀,0.0,1000,股
20260817,49,5347,世界,0.0,1000,股
20260817,50,6196,帆宣,0.0,1000,股
