snapshot_date,rank,code,name,weight_pct,shares,unit
20260703,1,2330,台積電,18.01,12800000,股
20260703,2,2303,聯電,7.36,75000000,股
20260703,3,2327,國巨*,6.04,10050000,股
20260703,4,3017,奇鋐,5.48,3450000,股
20260703,5,3037,欣興,5.0,8960000,股
20260703,6,6223,旺矽,4.25,1000000,股
20260703,7,2344,華邦電,4.2,39600000,股
20260703,8,2383,台光電,3.99,1140000,股
20260703,9,2454,聯發科,3.46,1435000,股
20260703,10,2345,智邦,3.3,2100000,股
20260703,11,2308,台達電,2.9,2430000,股
20260703,12,6669,緯穎,2.39,790000,股
20260703,13,4958,臻鼎-KY,2.27,6440000,股
20260703,14,3711,日月光投控,2.2,5600000,股
20260703,15,2368,金像電,2.06,2750000,股
20260703,16,6274,台燿,1.75,1700000,股
20260703,17,3533,嘉澤,1.55,1240000,股
20260703,18,3189,景碩,1.54,3217000,股
20260703,19,3653,健策,1.53,780000,股
20260703,20,6488,環球晶,1.44,2000000,股
20260703,21,3443,創意,1.39,480000,股
20260703,22,8996,高力,1.24,1560000,股
20260703,23,6515,穎崴,1.14,200000,股
20260703,24,7769,鴻勁,1.1,279000,股
20260703,25,1303,南亞,0.86,7550000,股
20260703,26,2337,旺宏,0.82,10000000,股
20260703,27,8358,金居,0.66,1950000,股
20260703,28,3529,力旺,0.62,390000,股
20260703,29,2360,致茂,0.59,450000,股
20260703,30,8046,南電,0.54,795000,股
20260703,31,6805,富世達,0.53,570000,股
20260703,32,5274,信驊,0.45,45000,股
20260703,33,3583,辛耘,0.44,900000,股
20260703,34,2317,鴻海,0.44,3200000,股
20260703,35,1560,中砂,0.43,1000000,股
20260703,36,3211,順達,0.36,1560000,股
20260703,37,4966,譜瑞-KY,0.34,900000,股
20260703,38,6196,帆宣,0.34,1000000,股
20260703,39,6415,矽力*-KY,0.31,900000,股
20260703,40,6442,光聖,0.28,300000,股
20260703,41,2049,上銀,0.2,1010000,股
20260703,42,3665,貿聯-KY,0.19,166000,股
20260703,43,6147,頎邦,0.12,1000000,股
20260703,44,6239,力成,0.1,500000,股
20260703,45,2455,全新,0.09,450000,股
20260703,46,3264,欣銓,0.04,300000,股
20260703,47,5347,世界,0.0,1000,股
20260703,48,4979,華星光,0.0,1000,股
20260703,49,8210,勤誠,0.0,1000,股
20260703,50,8299,群聯,0.0,1000,股
