snapshot_date,rank,code,name,weight_pct,shares,unit
20260603,1,2330,台積電,17.98,14200000,股
20260603,2,2303,聯電,5.43,79700000,股
20260603,3,3017,奇鋐,4.84,3250000,股
20260603,4,3037,欣興,4.68,8960000,股
20260603,6,3711,日月光投控,3.9,12101000,股
20260603,7,2327,國巨*,3.75,8760000,股
20260603,8,2368,金像電,3.4,4700000,股
20260603,9,2383,台光電,3.4,1350000,股
20260603,10,2344,華邦電,3.34,36000000,股
20260603,11,2308,台達電,2.88,2250000,股
20260603,12,2345,智邦,2.78,2060000,股
20260603,13,2454,聯發科,2.49,1050000,股
20260603,14,6669,緯穎,2.31,790000,股
20260603,15,6223,旺矽,2.19,710000,股
20260603,16,3653,健策,1.69,830000,股
20260603,17,8046,南電,1.68,3550000,股
20260603,18,3533,嘉澤,1.66,1240000,股
20260603,19,4958,臻鼎-KY,1.46,5492000,股
20260603,20,3665,貿聯-KY,1.38,1150000,股
20260603,21,2337,旺宏,1.38,16350000,股
20260603,22,8299,群聯,1.3,930000,股
20260603,23,2360,致茂,1.12,840000,股
20260603,24,7769,鴻勁,1.1,279000,股
20260603,25,6274,台燿,1.06,1200000,股
20260603,26,3443,創意,1.03,430000,股
20260603,27,3081,聯亞,1.0,680000,股
20260603,28,6442,光聖,0.89,830000,股
20260603,29,5347,世界,0.87,9911000,股
20260603,30,6488,環球晶,0.74,1497000,股
20260603,31,3529,力旺,0.73,390000,股
20260603,32,6147,頎邦,0.72,5000000,股
20260603,33,6515,穎崴,0.71,165000,股
20260603,34,8996,高力,0.67,1169000,股
20260603,35,6805,富世達,0.62,570000,股
20260603,36,8358,金居,0.55,1710000,股
20260603,37,3189,景碩,0.53,1380000,股
20260603,38,2317,鴻海,0.52,3200000,股
20260603,39,8210,勤誠,0.52,680000,股
20260603,40,3044,健鼎,0.48,1800000,股
20260603,41,5274,信驊,0.42,45000,股
20260603,42,4979,華星光,0.4,1200000,股
20260603,43,3583,辛耘,0.4,900000,股
20260603,44,4966,譜瑞-KY,0.38,900000,股
20260603,45,3105,穩懋,0.26,957000,股
20260603,46,6196,帆宣,0.23,870000,股
20260603,47,2049,上銀,0.19,1010000,股
20260603,48,2455,全新,0.1,450000,股
20260603,49,2481,強茂,0.09,1100000,股
20260603,50,1303,南亞,0.09,1600000,股
20260603,51,1560,中砂,0.03,78000,股
20260603,52,M_NTD,MARGIN,0.0,0,元
20260603,53,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,-0.85,-1619639273,元
20260603,54,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,-2.82,-5403637707,元
